text,label,aspek
wuih pak basuki dan bu sm sesuara dengan pdip idealnya dpr cabut uu tapera jadi presiden mau ga mau batalkan ppnya juga begini kan fair presiden ga salah kalau batalkan ppnya karena uu yang memaksa presiden mengeluarkan pp ga ada,negative,
tapera anjing,negative,
komisi dpr mengatakan pembangunan ikn jangan tergesa gesa dan basuki saya melanjutkan program yang sudah sda dan sementara itu ketika ditanya apakah tuntutan partai buruh soal tapera akan menjadi masukan tapera tabunganperumahanrakyat basukihadimuljono menteripupr,neutral,
tapera ditunda kenaikan ukt ditunda pentingnya mengkomunikasikan rencana kebijakan seblm kebijakan ditetapkan apakah uu kia jg melibatkan kalangan pengusaha dlm pembahasan let us see dinamika ke depan akan spt apa spy jgn ada lg yg ditunda,neutral,
jangan lupa tum tahun itu masih di bawah partai merah jadi mereka ngomong gini biar cuci tangan gak mungkin mereka gak tahu tapi untuk tapera saya paling gak setuju,negative,
kalau gini keburu meninggoyy gue baru tapera cair yaa,neutral,
video ribuan buruh kepung istana tolak kebijakan tapera,neutral,
belum tapera yah,neutral,
capek liat berita indonesia korupsi gila an polisi kerjanya live tiktok ruu cuma nyusahin rakyat gaji dipotong tapera pph bpjs dll keluarga presiden monopoli negara jamet sama kupang ngerusuh bisa gak si pulau bali pindah negara jadi bagian australia kek,negative,
sebelum gajinya dipotong tapera mending nonton bola dulu tapi kalah hhe,negative,
pada jaman pemerintahan orde baru pernah ada tapera tetapi hingga kini tidak jelas ujungnya seluruh pns dipotong untuk tapera tapi hingga kini mana hasilnya ga ada,negative,
jentik nyamuuk kurang kerjaan bgt kasih denda jentik nyamuk di rumah warga lg carmuk kl geng lo jg bs duitin msyarakat ya pas ny duitin masyrakat dr tapera gile jentik ani ani lo yg lo pasangin cincin dari duit pajak aja tuh urusin,negative,
bangkit do bangkit timnas yang anjing itu tapera,negative,
gaji karyawan dipotong hingga perusahaan setor iuran untuk tapera ini kata pengusaha mal bisnis,neutral,
kan duit scudetto ga dipotong tapera dan ppn,neutral,
peraturan yang bakal memotong gaji sebesar persen ini ditolak oleh banyak pekerja karena malah menambah beban finansial mereka gimana nih tanggapan kawanbergerak apa kalian sepakat dengan tapera ini,negative,
peraturan pemerintah pp tabungan perumahan rakyat tapera yang belakangan di tetapkan oleh pemerintah jadi mimpi buruk bagi para kelas pekerja dan pengusaha bandungbergerak berceritadaripinggir tapera pptaperan pekerja pengusaha,neutral,
seorang buruh punya gaji juta jika dipotong utk tapera berarti akan nabung sebesar setahun tabungannya juta jika buruh itu kerja selama tahun kelak akan dapat uang perumahan tak lebih dari juta rasional dari mana uang segitu bisa beli rumah,neutral,
tapera gaji rp dipotong per bulan untuk tapera rp per bulan dalam tahun rp x rp selama tahun rp x rp rumah apa yg dapat dibeli dengan uang rp pada tahun nanti,neutral,
harusnya tapera potong gaji selebgram un setubuh ga,neutral,
tapera tabungan penderitaan rakyat,neutral,
tapera bangsat,negative,
ooo jd ngerti deh tapera yg dulu sama yg sekarang,positive,
membuat peraturan tapera seperti zaman penjajahan kolonial belanda hadeuh yungalah,negative,
ini bukan lagi soal kalah menang tp soal kenaikan oajak bbm ppn listrik sembako bpjs tapera satu lagi orok baru mbrojol dipajekin juga semoga deh keturunan elu bisa kuliah kabarnya ukt naik bukan batal tapi di tunda selamat berbahagia dgn pilihan tolol kalian,negative,
sekarang ada lagi potongan tapera,neutral,
yang lagi rame di tl gw tapera ormas agama dapat ijin tambang habis ng meninggal absurd memang,negative,
lantaran upah minim perhimpunan guru tolak program tapera,neutral,
dari awal rame ny kmren ini tuh udh kebaca tujuan duitny kmna yg jelas bukan tapera ny kmungkinan utk menutupi yg lain entah ikn atau yg kurang lainnya apalagi ini aja udh ada setidaknya dtunda dikaji dn bnerin yg itu,negative,
bagaimana jika gaji rp juta guru masih dipotong iuran tapera sebesar persen makin boncoslah kantong para guru videoberita,neutral,
kemenkeu sebut uang iuran tapera bakal diinvestasikan ke sukuk dan sbn,neutral,
aneh bgt pacar gua ikhlas aja sm tapera noldwa garis keras,negative,
haha lagian yg menang ipk gajinya digit digit pendukungnya merasa menang tp nangis ada tapera belum lagi potongan lain wkwkwk ngakak bgt buta kah,negative,
tapera ditunda tuh guys finally,negative,
tapera gw lu talangin dulu dah backup lu dinasti kan,neutral,
nti kl duitnya udah kumpul tim tapera menghubungi omah yoso buat desain sampai pembangunan nya apakah mba casava ada amin,neutral,
tapera ponakan,negative,
hadeuh berarti kalau ada jaminan setuju dengan tapera,negative,
ditunda sambil mikirin gmn cara begoin rakyat supaya mereka gak ngeh dan gak viral kalo tapera jalan wkwkwwkwwk,negative,
fspmi jawa tengah melakukan aksi demonstrasi di depan kantor gubernuran menolak program tabungan perumahan rakyat tapera kamis suaramerdeka suaramerdekacom promedia buruh semarang demonstrasi demo tolaktapera tapera memberatkan,neutral,
lebih gak mungkin tapera menghasilkan rumah,negative,
mana disuruh nabung tapera lagi,negative,
udh bisa cairin tapera blom,neutral,
anda jubir bp tapera,neutral,
menteri pupr tapera perlu disosialisasikan lebih lanjut ke publik,neutral,
kasus gede tenggelam nih sama si tapera,negative,
walah kok pak lurah menyusahkan tapera di jadikan alat persiapan pensiun dan bayar hutang karena anak nya yang menang wkwkwk klo aku sih tidak percaya tapera apalagi udah ambil komersil lebih pasti dan langsung jadi bisa menikmati tidak harus menunggu puluhan tahun,positive,
presiden terpilih prabowo subianto mengaku akan mencarikan solusi yang terbaik bagi masyarakat terkait banyaknya aksi penolakan program tabungan perumahan rakyat tapera tapera,neutral,
oknum pemerintah yg kek apantau mampus aje kena teror ama yg gak tenang gegara bayarin tanggungan tapera,negative,
tapera sebelum nya bermasalah ini mau dilanjutkan,negative,
gajih saya tiap bulan selalu dikuntit sma tukang palak eh tambah lagi sama tapera,negative,
rumput anjing wasit anjing tapera anjing selebgram anjing,negative,
jika sudah tidak bisa mensejahterahkan rakyat setidak nya jangan manambah beban penderitaan lagi pak cari kerjaan susah udah dapat kerjaan malah dikerjain sama pemerintah dan pengusaha upah rendah tambah banyak potongan ini itu ditambah lagi tapera,negative,
perumahan tapera ntu nder,neutral,
percepat tapera negara butuh dana segera,neutral,
seharian kantor rame pd bahas tapera dan sistem negara ini yg mkin kacau,negative,
tapera tarian penghancur ra ya,negative,
nikmatnya tingal di indonesia lahir ditagih bpjs belanja kena ppn jalan jalan kena bea cukai pas kerja kena pph dan tapera korupsi dan nepotisme di angap biasa aja dan bikin bajagiaaaa,positive,
rezeki dek hilma inna haza larizquna maalahu minnafad yukk semua ikutan di follow trs janlup berdo bisa buat beli beras buat bekel tapera gacoan nadim makarim sandra dewi innalillahi trilyun fedi nuril panas jokowi kaesang vina pegi ma mk,positive,
laporan bpk tapera tak kembalikan uang ratusan ribu peserta senilai rp m lewat news,neutral,
sementara rakyat yg mau punya rumah dipaksa ikut tapera yg blm tentu dpt rumah,neutral,
ini rumah hasil tapera ya,neutral,
tapera muncul sebagai balas jasa rakyat yg sudah diberi bansos pemerintah hahaha,negative,
utamakan stabilisasi iklim industri dan perekonomian rakyat dulu baru pertimbangkan urgensi tapera,neutral,
dari pada nyalahin pemain mending nyalahin si dia tapera tapera itu lho,neutral,
sabar sabar sebentar lagi terbit tapera,positive,
pak bu bilang aja kalau butuh dana gak usah bersembunyi dibalik tapera,neutral,
hasil disumpahin aneh aneh ipk ukt naik tapera uu penyiaran negaranya bubar soon,negative,
umr jogja bang keporong tapera,neutral,
rezeki dek hilma inna haza larizquna maalahu minnafad yukk semua ikutan di trs janlup berdo bisa buat beli beras buat bekel tapera gacoan nadim makarim sandra dewi innalillahi trilyun fedi nuril panas jokowi kaesang vina pegi ma mk,positive,
tapera adalah asian value,neutral,
tapera itu bukan gotong royong pemalakan lewat jalur undang undang,negative,
perumahan hasil tapera,neutral,
tapera sangat bermanfaat utk para pekerja utk dpt memiliki rumah,positive,
basuki menyebut penerapan kepesertaan tapera mencakup pegawai swasta akan menunggu kesiapan,neutral,
tapera value anjing,negative,
korban tapera taperakah kau sadari akulah yang kau sakiti,negative,
bayar utang gak punya duit terbitlah tapera,neutral,
sudah baca artikelnya sama sekali jauh dari sebutan artikel edukasi di dalamnya malah banyak artikel terkait yg mengkritik tapera kesimpulan ini framing pihak asumsi bikin judul sendiri yg menggiring ke persepsi tertentu sama sekali ga adil,negative,
tapera tak peduli perasaan rakyat,negative,
aksi partai buruh suarakan tuntutan salah satunya tolak tapera,neutral,
belum kena tapera aja gaji cuma numpang lewat doang ini malah nambah lagi potongan sehat sehat dah,negative,
menurut saya pribadi kalau emang ini belum siap kenapa kita harus tergesa gesa kata basuki soal tapera,neutral,
lha bedain uu tapera dan pp tapera aja lucu apa lagi isinya yg beda jauh dari uu tapera,negative,
rezim kanibal pp tapera dulu makan oposisi sekarang semua keringat pendukung nya di telan,negative,
ada pajak tapera kan bang,neutral,
sebenernya yang jadi masalah tapera ini dia mau bawa konsep gotong royong tapi sifatnya memaksa masa yang punya rumah harus bayarin punya orang dengan paksaan kalo yang punya rumahnya pengen nabung dan tergerak mah ya tinggal daftar,negative,
menteri basuki soal tapera kalau belum siap kenapa tergesa gesa,negative,
rezim kanibal pp tapera dulu makan oposisi sekarang semua keringat pendukung nya di telan,negative,
penabung tapera yg ho oh bae disebut penabung tolol wkwkwk,negative,
duit tapera,neutral,
kebijakan program tapera dinilai merugikan dan membebani masyarakat pekerja berpenghasilan rendah fotografi,negative,
kebijakan program tapera dinilai merugikan dan membebani masyarakat pekerja berpenghasilan rendah foto,negative,
tolong itu ernando gajinya dipotong tapera,neutral,
udah kasih aja dulu rumahnya pasti nanti para pekerja akan suka rela ikut tapera dijamin panitia masuk surga semua,positive,
rekrut skrg lgsg bikin ktp indo buru jgn kasih tau program tapera tp,neutral,
uang segitu tapera berapa generasi,negative,
janjian ke kokas hari ini tapi lupa kalo hari ini ada indonesia vs irak indonesia open plus siang tadi ada demo tapera ini kayak semua orang ada di jalan,negative,
ujung ujung nya tapera,neutral,
lagian siapa sih yang ngusulin ide tapera ga jelas gini,negative,
sekjen pdip soal tapera pemerintah dan dpr harus dengarkan penolakan rakyat,neutral,
kenapa jadi begini partai buruh ini suara buruh atau hanya oknum ketuanya saja minta jaminan tapera tidak dikorupsi berarti dia setuju tapera ini namanya sudah masuk angin yang dituntut kaum buruh adalah batalkan tapera,negative,
polemik tapera peserta meninggal ahli waris kesulitan klaim dana iuran,neutral,
kagak tau dari dana tapera kayaknya,negative,
tendangan haram kayak tapera wkwk,negative,
rakyat sendiri potong pajak potong bpjs potong tapera orang asing dibebasin pntesan banyak yg mau merdeka,negative,
lewat tapera dr nasional itu kan bisa dipake utk gaji tunjangan insentif jasa brokerage wwkw,neutral,
dulu ada ampera amanat penderitaan rakyat sekarang ada tapera tambahan penderitaan rakyat,neutral,
saran nih pak bu umkm pkl juga diwajibkan taperra dong segala macam pegawaian yaa bukan hanya pegawai swasta negeri juga harus sama ini guru honorer tu petugas kebersihan petugas pengisian bbm nelayan dan tani wajib ya buat ikut tapera lumayan lho,positive,
maksudnya kepala ikn dan menteri keuangan sementara ga perlu tapera gitu mas,neutral,
bisa tapera asal siapin rumahnya jd rakyat kena potong tp langsung bisa nikmati rumah rmh gk bs dijual kecuali sdh lunas jika blm hanya ke keluarga kandung jd sambil kena potongan gk usah nyewa lg ingat kan pengen membantu rakyat nih jd seharusnya bisa tapera,positive,
minta jaminan tidak di korupsi la wong tapera itu buka lahan korupsi baru koq,negative,
gak usah didenger lah tetap tolak tapera,negative,
mau marah jalanan macet krn demo tp demonya tapera hmm yauda la ya,negative,
demi kehormatan negara selevel indonesia duit rp tidak mampu dapat dengan cara kreatif malah seperti preman palak masyarakat pekerja via tapera,negative,
tapera itu sebenernya obligasi untuk biaya ikn cuma diganti aja namanya sama jatuh temponya yang dimolorin dan rakyat yang dimaksud di tapera itu adalah wakil rakyat,neutral,
sumpilll belibet ribet banget ngurusnya pas bapak msh idup aja susah banget buat ambil haknya sampe dah tuu bapak dipundut sama yang kuasa kagak berkah lu tapera fiii butunikum naaar laknatullah buat tapera yg dzalim,negative,
coba tanya aja itu pks pada waktu prmbahasan tapera kek mana wkkwkw sok suci lu,negative,
kenapa nggk dikelola sendiri oleh negara untuk kesejahteraan rakyatnya biar nggk perlu potong tapera dana tapera dari tambang itu nggk perlu kasih ke cina nggk perlu ke asing nggk perlu juga ke ormas,negative,
yeayy semoga gajinya mencukupi stlh dipotong tapera,positive,
menteri pupr basuki hadimuljono menjelaskan keuntungan iuran tapera bagi yang sudah punya rumah bisnisupdate update update bisnis,neutral,
kosan ali tapera peras rakyat potong sana sini lewat,neutral,
dulu tapera itu cuma sukarela tapi akhirnya buat maksa dan meras buat rakyat karena jokowi kehabisan duit gara bansos si samsul,negative,
buruh akan mengajukan judicial review aturan tapera ke ma dan mk,neutral,
kemarin harusnya hti bkn hanya dibubarin tapi dibunuhin anjing tapera anjing,negative,
iuran tapera klu gaji asumsi krj sampe pensiun bunga cm dpt mmg cukup utk beli cash tanah kuburan sbg rumah masa depan drpd bikin tapera mending mikir jinakkan hrg tanah krn ini game goreng hrg biar dpt uang kredit bank dg jaminan rmh disita gpp,negative,
masa gaji kita harus dipotong tapera lagi yaaa siapa suruh pilih program berkelanjutan,negative,
setinggi potongan tapera,neutral,
pedas anggota dpr keras ke pak bas ganti makan siang gratis sentil potongan gaji tapera,negative,
dua temen nge spill bab ikn dan tapera sungguhhhh,positive,
dan yg gk nabung di tapera tapi punya rumah akan di sebut penabung sumringah kesuwen arep tuku omah maning,negative,
pada mikirin apa emang pemain gajinya kena potongan tapera jg nanti,negative,
lha beliau aja belum di lantik tapera itu program siapa,negative,
pada kepikiran tapera apa ya,neutral,
tapera untuk sakit tapera forte untuk adik,neutral,
polemik iuran tapera pengusaha minta pemerintah duduk bareng,neutral,
imho bukan korupsinya yg saya khawatirkan itu soal lain saya kritisi konsepnya tapera adalah tabungan bukan iuran rumah tinggal tabungan yg dipaksa dan ga bisa diambil ini namanya penguasaan harta perorangan apalagi mo diinveat di sukuk sun ngeselin itu mah dijual umum aja,negative,
kspi aksi buruh akan meluas jika pp tapera tak dicabut,neutral,
